epochMillis,id,key,value
1729786515000,140885828,"highway","traffic_signals"
1731171186000,140885831,"highway","traffic_signals"
1731171186000,140885831,"source","Bing"
1731171186000,140885831,"traffic_signals","traffic_lights"
1722196527000,140885836,"highway","traffic_signals"
1722196527000,140885836,"traffic_signals","signal"
1726758007000,140886315,"highway","turning_circle"
1628746624000,140886362,"highway","turning_circle"
1363278935000,140886403,"highway","turning_circle"
1419065689000,140886631,"highway","turning_circle"
1355082790000,140886654,"highway","traffic_signals"
1616865167000,140886741,"highway","turning_circle"
1706565099000,140887233,"barrier","gate"
1685679120000,140887576,"highway","turning_circle"
1342685102000,140887586,"highway","turning_circle"
1661927846000,140887611,"access:delivery","no"
1661927846000,140887611,"barrier","gate"
1687872656000,140887622,"barrier","gate"
1697480690000,140887696,"highway","turning_circle"
1504759512000,140887708,"highway","turning_circle"
1403230995000,140887710,"highway","turning_circle"
1320844567000,140887915,"highway","turning_circle"
1358951231000,140888021,"source","Bing"
1358951231000,140888021,"traffic_calming","hump"
1562980343000,140888038,"highway","turning_circle"
1583166619000,140888054,"direction","both"
1583166619000,140888054,"highway","stop"
1583166619000,140888054,"source","survey"
1722452346000,140888184,"highway","turning_circle"
1642785505000,140888415,"highway","stop"
1642785505000,140888415,"source","survey"
1642785505000,140888415,"stop","all"
1726764541000,140888541,"highway","turning_circle"
1734196033000,140888577,"direction","backward"
1734196033000,140888577,"highway","stop"
1734196033000,140888577,"source","survey"
1608774214000,140889067,"highway","turning_circle"
1620244871000,140889100,"traffic_calming","hump"
1564904020000,140889151,"highway","turning_circle"
1706565099000,140889165,"noexit","yes"
1705507264000,140889193,"highway","turning_loop"
1726751520000,140889416,"highway","turning_circle"
1717097417000,140889436,"highway","traffic_signals"
1717097417000,140889436,"source","Bing"
1717097417000,140889436,"traffic_signals","traffic_lights"
1725547571000,140889498,"highway","turning_circle"
1725979333000,140889526,"highway","turning_circle"
1660070625000,140889553,"highway","mini_roundabout"
1506398869000,140889580,"highway","turning_circle"
1419415744000,140889606,"highway","turning_circle"
1342816867000,140889870,"highway","turning_circle"
1416253347000,140889873,"highway","turning_circle"
1416253347000,140889873,"source","Yahoo"
1371369930000,140890015,"highway","turning_circle"
1504669578000,140890064,"highway","turning_circle"
1342054851000,140890103,"highway","turning_circle"
1357006444000,140890171,"highway","turning_circle"
1617380803000,140890191,"highway","turning_circle"
1256620176000,140890209,"highway","turning_circle"
1256620176000,140890209,"source","Yahoo"
1343254470000,140890279,"highway","turning_circle"
1717097417000,140890304,"highway","traffic_signals"
1717097417000,140890304,"traffic_signals","traffic_lights"
1726241771000,140890414,"highway","turning_circle"
1717097417000,140890531,"highway","traffic_signals"
1717097417000,140890531,"traffic_signals","traffic_lights"
1256706328000,140890627,"highway","turning_circle"
1256706328000,140890627,"source","Yahoo"
1408239236000,140890777,"source","Bing"
1408239236000,140890777,"traffic_calming","hump"
1408239236000,140890785,"source","Bing"
1408239236000,140890785,"traffic_calming","hump"
1590439431000,140890980,"highway","turning_circle"
1255203300000,140891033,"highway","turning_circle"
1255203300000,140891033,"source","Yahoo"
1730298139000,140891047,"crossing","unmarked"
1730298139000,140891047,"crossing:markings","no"
1730298139000,140891047,"highway","crossing"
1320844567000,140891242,"highway","turning_circle"
1726767002000,140891388,"highway","turning_circle"
1369168207000,140891425,"highway","turning_circle"
1342685105000,140891440,"highway","turning_circle"
1256359637000,140891532,"highway","turning_circle"
1256359637000,140891532,"source","Yahoo"
1504682497000,140891545,"highway","turning_circle"
1731016576000,140891566,"highway","turning_circle"
1342816869000,140891763,"highway","turning_circle"
1727459792000,140891776,"highway","turning_circle"
1408239236000,140891998,"highway","turning_circle"
1263751551000,140892061,"highway","turning_circle"
1578191510000,140892261,"highway","turning_circle"
1419415745000,140892636,"highway","turning_circle"
1419415745000,140892681,"highway","turning_circle"
1337368688000,140892694,"highway","turning_circle"
1419228896000,140892793,"highway","turning_circle"
1343337819000,140892812,"highway","turning_circle"
1726846392000,140892820,"highway","turning_circle"
1354410329000,140892851,"highway","turning_circle"
1696200722000,140893128,"crossing","unmarked"
1696200722000,140893128,"crossing:markings","no"
1696200722000,140893128,"highway","crossing"
1725976298000,140893473,"highway","turning_circle"
1371371384000,140893629,"highway","turning_circle"
1721051163000,140893645,"highway","turning_circle"
1721051163000,140893645,"source","Yahoo"
1721051163000,140893659,"highway","turning_circle"
1721051163000,140893659,"source","Yahoo"
1256359637000,140893768,"highway","turning_circle"
1256359637000,140893768,"source","Yahoo"
1479151652000,140894008,"highway","turning_circle"
1453859059000,140894073,"traffic_calming","hump"
1453859059000,140894076,"traffic_calming","hump"
1453859059000,140894082,"highway","traffic_signals"
1453859059000,140894082,"source","Bing"
1722359414000,140894126,"highway","turning_circle"
1343784007000,140894153,"highway","turning_circle"
1343793386000,140894181,"highway","turning_circle"
1569540601000,140894201,"highway","turning_circle"
1404078242000,140894454,"traffic_calming","hump"
1726241771000,140894516,"highway","turning_circle"
1569568859000,140894526,"highway","turning_circle"
1343780567000,140894607,"highway","turning_circle"
1480918807000,140894846,"traffic_calming","hump"
1480918807000,140894848,"traffic_calming","hump"
1557065919000,140894858,"highway","stop"
1557065919000,140894858,"stop","all"
1726601918000,140894909,"highway","turning_circle"
1342665462000,140894912,"highway","turning_circle"
1703479001000,140894928,"artwork_type","sculpture"
1703479001000,140894928,"tourism","artwork"
1660314746000,140894952,"direction","both"
1660314746000,140894952,"highway","stop"
1343285759000,140895041,"highway","turning_circle"
1354410324000,140895048,"highway","turning_circle"
1419417326000,140895065,"highway","turning_circle"
1683406559000,140895164,"highway","turning_circle"
1343960856000,140895482,"highway","turning_circle"
1726599068000,140895549,"highway","turning_circle"
1690905498000,140895568,"noexit","yes"
1625736620000,140895579,"highway","turning_circle"
1343337819000,140895651,"highway","turning_circle"
1569563328000,140895665,"highway","turning_circle"
1556719998000,140896072,"highway","stop"
1556719998000,140896072,"stop","all"
1582411090000,140896115,"direction","backward"
1582411090000,140896115,"highway","stop"
1582411090000,140896115,"source","survey"
1557088138000,140896145,"highway","stop"
1471092174000,140896241,"source","Bing"
1471092174000,140896241,"traffic_calming","hump"
1569568859000,140896256,"highway","turning_circle"
1343962153000,140896286,"highway","turning_circle"
1340862876000,140896390,"highway","turning_circle"
1354960814000,140896496,"highway","turning_circle"
1475624364000,140896514,"highway","turning_circle"
1256706328000,140896575,"highway","turning_circle"
